dmfilename;ACOTourLength;ACOTour;ACOExecutionTime;ACOIterations;SATourLength;SATour;SAExecutionTime;SAIterations;PSOTourLength;PSOTour;PSOExecutionTime;PSOIterations
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,5766;1;151;11,3,7,14,15,5,17,12,9,10,1,0,2,8,4,13,18,6,16;0;1;740;18,5,17,12,3,0,2,4,14,9,10,1,16,6,7,8,15,11,13;2,0012;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;2,9987;1;48;1,3,11,16,6,18,17,5,15,14,7,8,4,12,13,10,9,2,0;3,9136;1;937;8,7,11,17,13,16,12,10,2,9,6,4,15,5,14,18,0,1,3;1,9973;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,0007;1;154;7,2,9,0,1,10,3,11,16,6,4,12,13,18,17,5,15,14,8;5,5165;1;1035;6,16,1,12,9,4,5,0,10,2,3,15,13,8,14,7,18,11,17;2,0284;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,0028;1;242;16,6,15,14,7,8,2,0,1,5,17,18,13,12,4,9,10,3,11;1,0036;1;1131;11,15,13,17,5,18,9,6,10,4,7,1,8,2,12,3,0,14,16;0;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,0413;1;155;16,6,5,17,18,13,12,9,1,11,3,10,4,15,14,7,8,2,0;0,9973;1;1130;18,9,11,2,4,0,16,13,12,10,3,7,15,14,5,6,17,1,8;1;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;4,0041;1;51;17,5,6,16,11,3,1,0,2,8,7,14,15,4,12,9,10,13,18;0,9631;1;1124;3,15,13,14,16,9,10,7,5,0,1,11,6,18,8,4,12,17,2;1,549;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;2,9682;1;157;17,12,4,8,15,5,14,7,16,11,1,3,0,2,9,10,13,18,6;0,9966;1;1038;9,1,14,16,6,7,0,10,18,12,4,11,8,15,3,17,5,2,13;1,0362;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,5117;1;150;15,5,17,12,4,7,8,0,1,3,2,9,10,13,18,6,16,11,14;0;1;1136;16,7,14,8,5,12,4,17,13,3,0,15,6,11,18,2,10,1,9;2,0001;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,0326;1;344;0,2,9,6,16,8,7,14,15,5,18,13,10,4,12,17,11,3,1;1,0009;1;1135;0,3,6,10,2,12,5,18,11,9,8,4,13,17,14,7,15,1,16;0,9671;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,5181;1;157;9,2,10,1,0,8,7,4,12,17,18,13,14,15,5,6,16,11,3;1,0012;1;743;12,11,18,17,1,0,7,14,15,5,13,4,10,2,8,3,16,6,9;0,9985;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,035;1;146;14,7,8,2,0,1,3,11,16,6,18,4,9,10,13,12,17,5,15;1,0026;1;1127;4,16,3,10,12,5,17,14,2,9,18,11,13,1,0,8,7,15,6;0,9975;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;5,0106;1;66;13,12,17,5,15,4,9,1,0,8,14,7,2,10,3,11,16,6,18;1,0002;1;1131;5,10,3,14,6,17,11,15,4,7,18,16,9,1,8,0,2,12,13;2,0369;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;5,1124;1;247;12,18,13,4,9,10,3,1,0,2,8,7,14,11,16,6,15,5,17;1,0005;1;1133;15,12,5,17,11,9,0,3,13,14,8,2,1,7,18,6,10,4,16;0,9991;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,5416;1;252;8,2,10,12,13,11,3,1,0,9,4,15,14,5,17,18,6,16,7;4,0794;1;1122;8,2,9,4,18,16,11,7,17,1,14,13,12,0,15,5,6,3,10;0,9657;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,5799;1;252;5,14,7,4,1,3,10,13,18,6,16,11,17,12,9,2,0,8,15;6,0818;1;836;16,1,11,0,2,10,18,13,4,7,8,17,6,5,12,9,14,15,3;0,9998;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;3,5454;1;151;1,3,2,9,12,4,10,13,18,17,5,6,16,11,15,14,7,8,0;0,538;1;1032;13,18,9,3,10,17,15,4,8,14,6,5,11,12,2,0,1,7,16;1,0051;1
TSP_DATA_19x19_2024-05-22-17-01-36;50;0,2,9,4,12,13,10,3,1,11,16,6,18,17,5,15,14,7,8;5,0366;1;155;2,7,14,15,5,17,11,16,6,18,13,12,10,3,1,9,4,8,0;0,9989;1;1129;14,17,7,10,8,9,3,2,15,4,5,6,16,11,18,13,1,0,12;1,5057;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0797;1;240;6,13,10,11,4,2,0,15,9,8,14,1,3,5,12,7;0;1;749;0,10,2,5,1,9,11,15,3,12,14,8,7,6,13,4;1,0039;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;2,0039;1;152;8,14,11,0,1,3,5,12,7,6,13,10,4,2,15,9;1,001;1;831;1,10,2,9,3,15,12,13,7,11,8,14,6,5,4,0;0,9997;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,5054;1;51;7,15,9,8,13,10,6,14,11,4,5,2,0,1,3,12;0;1;837;7,6,8,15,5,12,1,4,2,9,11,0,3,14,10,13;1,0086;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;3,996;1;235;1,3,2,4,5,12,7,14,8,13,10,6,11,15,9,0;0;1;733;15,3,0,9,1,2,11,10,13,14,7,6,8,12,5,4;2,0002;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,5148;1;146;8,9,15,4,10,13,6,11,2,0,1,3,5,12,7,14;0,9975;1;839;6,9,10,2,11,0,1,12,15,13,4,7,8,14,3,5;0,5039;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0018;1;141;7,14,11,6,10,13,8,9,0,1,3,2,4,5,12,15;0;1;826;11,0,15,10,13,6,3,1,9,2,4,12,5,7,8,14;1,0006;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;0,9963;1;152;10,13,8,9,1,3,5,12,15,7,14,6,11,4,0,2;1,5386;1;642;12,11,2,10,6,7,8,13,14,5,4,9,15,0,1,3;1,0327;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,0062;1;140;12,7,14,5,3,1,0,2,4,11,6,10,13,8,9,15;0,9999;1;928;9,11,10,13,2,1,14,0,5,8,6,7,4,12,3,15;0,9996;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0009;1;146;2,10,13,12,15,9,8,14,7,6,11,4,5,3,1,0;0,9651;1;735;7,9,15,12,6,11,14,3,13,8,4,10,5,0,1,2;0,9994;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,5177;1;245;0,8,9,15,12,7,14,11,4,5,3,2,10,13,6,1;0;1;833;14,5,12,1,7,11,4,10,13,0,9,2,3,15,6,8;1,0001;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,9969;1;243;7,11,6,14,8,9,3,1,0,2,4,10,13,5,12,15;0;1;832;9,4,7,6,10,11,3,2,0,13,8,5,15,1,12,14;0,9995;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;1,0048;1;154;10,2,1,0,4,11,14,8,9,3,5,12,15,7,6,13;1,5077;1;825;2,9,4,15,11,8,10,13,5,3,6,14,7,12,1,0;4,0394;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;3,0051;1;143;0,1,3,5,14,8,9,15,12,7,11,6,13,10,4,2;0;1;827;2,4,8,10,7,13,9,15,12,1,3,0,14,5,6,11;0,9969;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,7366;1;141;11,7,14,9,15,12,5,3,1,0,2,4,8,13,10,6;5,0047;1;730;5,4,2,9,8,14,7,1,15,13,6,10,3,11,0,12;1,0003;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0083;1;50;14,11,6,13,10,4,5,3,2,0,1,12,7,15,9,8;0;1;749;5,12,6,11,9,14,2,10,0,3,8,13,4,1,15,7;0,9998;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;1,9988;1;44;1,3,5,12,15,9,8,14,7,6,13,10,11,4,2,0;0;1;1115;15,11,4,12,0,14,1,9,6,8,5,2,3,10,13,7;1,0004;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,5038;1;159;14,7,11,4,3,1,13,8,9,15,12,5,2,0,10,6;1,0042;1;836;0,4,9,5,13,8,12,15,11,2,10,1,3,6,14,7;0,9998;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;3,0037;1;141;12,5,4,2,0,1,3,15,9,14,8,13,10,6,11,7;0;1;734;0,1,8,3,13,14,9,10,4,11,15,12,7,6,5,2;1,0072;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,9964;1;141;15,7,11,6,10,13,8,14,9,0,1,3,2,4,5,12;0;1;830;2,4,0,13,3,10,11,5,15,12,1,7,14,6,9,8;1,5099;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;2,0069;1;46;8,9,15,12,5,3,1,0,2,4,10,13,6,11,7,14;0;1;920;5,2,8,11,6,10,3,0,1,9,4,12,15,14,7,13;1,5063;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;1,9986;1;152;0,2,11,6,7,14,9,15,12,3,5,4,10,13,8,1;0;1;939;10,2,13,8,14,4,1,9,3,12,6,0,11,5,15,7;1,0007;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,155;1;47;5,3,1,0,2,4,11,7,14,6,10,13,8,9,15,12;0;1;745;7,11,0,5,4,3,6,12,9,15,1,8,13,2,10,14;0,9995;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;1,9965;1;335;3,1,0,9,15,2,4,5,12,7,11,6,10,13,8,14;0;1;931;11,5,12,4,1,13,3,6,7,14,8,15,10,2,0,9;1,0008;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;3,61;1;46;12,15,9,8,14,7,11,6,13,10,4,2,0,1,3,5;1,005;1;831;11,13,15,12,2,8,14,7,0,5,6,9,1,3,4,10;1,0042;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,0016;1;147;9,15,12,5,4,10,13,0,1,3,2,11,6,7,14,8;1,0336;1;737;4,1,2,7,15,8,13,14,0,5,12,3,10,6,11,9;0;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,5284;1;56;5,4,10,13,8,9,14,11,6,7,15,12,1,0,2,3;0;1;839;7,9,12,5,6,4,3,8,13,10,0,1,14,15,2,11;0,9445;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;1,5075;1;47;15,9,14,8,13,10,6,7,11,4,2,0,1,3,5,12;1,0004;1;826;9,5,13,10,7,8,1,2,15,12,4,0,3,6,11,14;0,9998;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0087;1;145;11,6,13,10,2,3,1,0,7,14,8,9,15,12,5,4;4,0989;1;1117;11,3,13,9,8,15,7,0,2,1,10,5,6,4,12,14;0,9958;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;1,9958;1;144;0,2,3,1,9,8,14,11,10,13,6,7,15,12,5,4;2,0007;1;824;7,13,10,3,4,8,2,6,11,12,5,0,1,9,15,14;1,5044;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0045;1;141;13,6,7,0,1,3,2,4,5,12,15,9,8,14,11,10;1,9987;1;836;10,13,8,15,7,14,2,6,3,12,4,5,1,11,9,0;1;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,9954;1;152;2,4,11,6,14,7,12,5,3,1,0,10,13,8,9,15;2,5085;1;829;6,13,10,14,9,4,11,1,12,8,0,7,15,2,5,3;1,0038;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;6,5026;1;148;14,7,15,12,5,3,4,10,13,6,11,2,0,1,9,8;0;1;732;15,0,6,2,9,8,14,5,3,4,11,10,13,12,1,7;1,0038;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;4,5462;1;50;15,12,5,4,2,3,1,0,10,13,6,11,7,14,8,9;1,0001;1;832;11,9,8,13,10,1,4,7,2,5,15,0,12,3,14,6;0,9977;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;2,5799;1;161;14,11,0,1,12,15,9,8,13,4,5,3,2,10,6,7;1,0057;1;935;4,15,3,0,6,5,7,11,2,1,13,14,9,8,12,10;0,9967;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;1,9672;1;141;14,8,9,15,12,5,4,2,0,1,3,7,6,13,10,11;0;1;829;1,2,0,3,11,5,14,13,10,6,7,8,15,9,4,12;1,0011;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,5736;1;241;6,11,14,8,9,1,3,5,12,15,7,0,2,4,10,13;0;1;829;1,15,7,0,5,9,11,10,6,2,4,3,12,8,14,13;1,0386;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;2,9618;1;236;13,8,14,4,5,3,1,0,2,9,15,12,7,11,6,10;1,0027;1;930;6,10,4,8,7,11,14,15,13,0,12,9,1,2,5,3;0,9987;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;2,5019;1;53;9,15,12,7,11,4,5,3,1,0,2,10,6,13,8,14;0;1;821;12,15,9,5,11,3,1,2,4,8,10,13,14,6,0,7;1,0051;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,5174;1;148;10,2,0,1,3,5,12,7,15,9,4,11,6,14,8,13;0;1;840;14,6,10,0,5,12,15,2,9,11,4,1,7,8,3,13;0,9992;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,9964;1;237;3,12,7,14,8,13,10,6,11,15,9,1,0,2,4,5;0;1;826;15,8,2,9,14,10,13,6,12,7,0,3,11,4,5,1;1,5608;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0064;1;44;4,2,0,1,3,5,12,7,15,9,8,14,6,13,10,11;0;1;833;3,12,14,7,11,4,1,10,13,9,0,5,6,8,15,2;1,0008;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,9963;1;51;1,0,2,10,13,6,7,12,15,9,8,14,11,4,5,3;0,9998;1;923;14,7,11,8,6,13,3,5,2,15,9,4,0,12,10,1;0,9997;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0067;1;239;8,14,7,11,4,2,0,1,9,15,12,5,3,6,10,13;0;1;637;4,13,15,7,10,6,14,11,12,1,3,2,5,8,9,0;1,0009;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;1,9963;1;236;1,3,5,12,15,9,2,4,11,6,10,13,8,14,7,0;3,575;1;541;4,0,11,10,13,6,7,14,1,9,12,15,8,2,5,3;0,9382;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,111;1;148;1,0,10,13,6,11,4,5,12,7,14,8,9,15,2,3;6,5809;1;835;1,2,15,9,6,7,14,4,3,5,13,0,11,8,10,12;1,0081;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,9955;1;236;13,12,5,3,1,0,2,4,14,8,9,15,7,11,6,10;1,0003;1;837;0,13,10,2,9,12,3,1,8,6,7,15,11,4,14,5;1,0002;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0159;1;159;11,4,5,3,12,15,9,13,8,14,7,6,10,2,1,0;0,9844;1;735;13,9,5,12,3,0,2,8,4,10,1,15,14,7,11,6;2,1613;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,0345;1;242;4,5,3,1,0,8,14,9,15,12,7,2,11,6,13,10;0,9994;1;933;0,1,7,4,15,10,2,5,6,12,13,8,9,11,14,3;1,0009;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;3,4877;1;243;1,3,9,15,12,5,4,14,8,13,10,6,7,11,2,0;0;1;824;15,12,4,9,7,11,8,10,6,14,13,5,1,0,2,3;2,0103;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0481;1;150;3,5,12,15,7,6,13,10,4,2,11,14,8,9,0,1;0;1;822;2,13,10,1,3,15,7,0,9,14,6,11,12,5,8,4;0,985;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,4765;1;57;11,4,5,0,1,3,2,10,6,13,8,14,9,15,12,7;0;1;733;0,8,5,10,12,13,6,11,2,3,4,1,9,14,7,15;1,0081;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;1,0641;1;154;10,4,5,3,14,7,6,11,2,0,1,12,15,9,8,13;0,9984;1;734;1,4,7,15,9,14,0,5,8,3,13,6,11,10,12,2;0,9988;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;1,0023;1;145;12,7,14,8,13,10,4,5,3,1,0,2,11,6,9,15;0,9994;1;836;6,9,2,4,7,3,14,8,13,10,15,11,0,5,1,12;1,0001;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;1,5181;1;147;12,5,1,3,2,0,4,11,8,13,10,6,7,14,9,15;0,9987;1;735;10,6,11,0,4,2,8,3,12,7,13,5,1,9,14,15;1,0002;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;1,9958;1;157;15,9,14,8,13,0,2,11,7,6,10,4,1,3,5,12;1,0004;1;545;4,5,12,1,3,2,6,13,14,7,15,10,0,8,9,11;0,9999;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,5695;1;152;14,11,0,2,3,1,8,9,15,12,5,4,10,13,6,7;0;1;833;8,13,15,11,6,10,0,14,5,3,4,2,9,1,7,12;0,9506;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,9968;1;146;3,5,13,8,9,15,12,7,14,11,6,10,4,2,0,1;0;1;644;13,8,6,7,9,14,1,5,4,0,3,15,12,2,10,11;0,999;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;5,5033;1;243;10,6,7,14,9,15,12,5,3,1,13,8,0,2,4,11;0;1;830;2,14,13,5,4,10,7,6,11,3,9,15,8,12,1,0;0,9999;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,5102;1;241;8,13,10,6,5,12,7,15,9,14,11,4,2,0,1,3;4,5111;1;829;4,11,5,8,12,15,7,6,13,1,3,9,0,2,14,10;1,009;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,9984;1;53;7,15,12,5,1,0,3,2,4,11,14,9,8,13,10,6;1,0001;1;737;3,6,12,8,1,0,10,13,15,9,14,2,11,7,4,5;1,0003;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;1,9977;1;49;4,2,3,1,0,11,6,10,13,8,9,14,7,15,12,5;0;1;923;15,7,11,8,3,2,12,0,4,6,10,14,13,5,1,9;1,5705;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;3,0384;1;145;15,9,8,14,7,3,1,0,2,11,6,13,10,4,5,12;0,9669;1;924;11,5,2,0,7,10,6,9,13,4,3,14,8,1,12,15;1;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;1,9998;1;152;14,1,0,10,13,8,9,15,7,12,5,3,2,4,11,6;0;1;918;3,0,2,15,12,4,5,8,10,7,9,13,14,6,11,1;1,5086;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,5076;1;50;1,0,2,4,10,13,6,11,7,14,8,9,15,12,3,5;0;1;737;7,8,4,3,1,0,10,9,14,11,13,6,15,12,2,5;1;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;2,0022;1;150;3,5,12,15,7,14,11,4,10,6,13,8,9,1,0,2;0;1;825;4,5,15,10,12,0,8,14,9,1,3,11,7,6,13,2;1,0005;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,1509;1;238;14,8,1,0,2,3,5,4,11,10,13,9,15,12,7,6;0;1;640;5,0,2,6,1,11,3,15,7,14,9,8,13,10,4,12;1,0013;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,0338;1;145;4,2,0,1,3,5,12,13,8,9,15,7,14,6,10,11;0;1;642;1,8,4,2,10,12,15,7,9,6,13,14,11,0,5,3;1,0012;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;10,13,6,11,4,2,0,1,3,5,12,15,9,8,14,7;1,9654;1;244;1,3,5,2,4,10,13,15,12,7,6,11,14,8,9,0;0;1;825;5,4,11,13,7,15,10,8,14,9,12,0,3,2,6,1;1,5104;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,0047;1;154;12,5,2,4,10,13,8,3,1,0,11,6,7,14,9,15;0,9996;1;1022;9,12,4,10,13,14,5,11,7,15,0,2,8,6,1,3;0,9997;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,0004;1;47;15,9,14,8,13,10,6,11,4,5,2,0,1,3,12,7;1,0005;1;830;15,5,2,1,10,3,14,7,11,4,6,13,8,12,0,9;1,0012;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;13,10,6,11,4,2,0,1,3,5,12,15,9,8,14,7;1,0099;1;51;8,13,10,4,5,3,1,0,2,11,6,14,7,12,15,9;3,9991;1;827;12,9,13,4,15,7,1,5,0,2,14,8,10,6,11,3;1,5042;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;1,9979;1;146;11,7,12,15,9,14,6,10,13,8,4,5,3,1,0,2;5,014;1;640;9,2,5,1,14,7,15,12,3,6,10,4,0,13,11,8;1,0005;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;1,9988;1;245;6,13,10,4,2,11,7,12,15,9,0,1,3,5,8,14;0;1;826;4,3,2,5,8,11,12,15,13,6,10,1,14,9,7,0;1,5033;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;6,11,4,2,0,1,3,5,12,15,9,8,14,7,10,13;2,0037;1;152;5,12,15,7,6,11,4,0,2,10,13,8,14,9,1,3;0;1;926;7,11,2,14,5,1,0,13,9,6,10,12,15,8,4,3;0,9995;1
TSP_DATA_16x16_2024-05-22-17-01-41;137;14,8,9,15,12,5,3,1,0,2,4,11,6,10,13,7;1,5103;1;49;7,15,12,5,3,1,0,2,4,11,14,9,8,13,10,6;0,9999;1;738;12,1,15,5,3,7,11,0,4,9,2,6,10,13,8,14;1;1
